monitoring:                 buffer:                       max speed:   diff:   average:
['64kbps', '62896', 47]     [0, 0, 32, 46, 55, 62, 47]    62896        0       34.571
+1 ts, current 1-2
['128kbps', '126736', 29]   [0, 0, 38, 21, 19, 15, 29]    126736       0       17.429
['128kbps', '124472', 33]   [0, 38, 21, 19, 15, 29, 33]   126736       2264    22.143
+1 ts, current 1-3
['192kbps', '173496', 0]    [0, 0, 0, 0, 0, 0, 0]         173496       0       0.0
['192kbps', '167552', 0]    [0, 0, 0, 0, 0, 0, 0]         173496       5944    0.0
['192kbps', '167568', 0]    [0, 0, 0, 0, 0, 0, 0]         173496       5928    0.0
['192kbps', '170168', 0]    [0, 0, 0, 0, 0, 0, 0]         173496       3328    0.0
['192kbps', '172152', 0]    [0, 0, 0, 0, 0, 0, 0]         173496       1344    0.0
['192kbps', '171408', 0]    [0, 0, 0, 0, 0, 0, 0]         173496       2088    0.0
['192kbps', '167536', 0]    [0, 0, 0, 0, 0, 0, 0]         173496       5960    0.0
['192kbps', '175720', 0]    [0, 0, 0, 0, 0, 0, 0]         175720       0       0.0
['192kbps', '168232', 0]    [0, 0, 0, 0, 0, 0, 0]         175720       7488    0.0
['192kbps', '167360', 0]    [0, 0, 0, 0, 0, 0, 0]         175720       8360    0.0
['192kbps', '166952', 0]    [0, 0, 0, 0, 0, 0, 0]         175720       8768    0.0
['192kbps', '173392', 0]    [0, 0, 0, 0, 0, 0, 0]         175720       2328    0.0
['192kbps', '176000', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       0       0.0
['192kbps', '167208', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       8792    0.0
['192kbps', '166520', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       9480    0.0
['192kbps', '173680', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       2320    0.0
['192kbps', '174824', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       1176    0.0
['192kbps', '162280', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       13720   0.0
['192kbps', '169584', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       6416    0.0
['192kbps', '167592', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       8408    0.0
['192kbps', '169640', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       6360    0.0
['192kbps', '170728', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       5272    0.0
['192kbps', '167368', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       8632    0.0
['192kbps', '174016', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       1984    0.0
['192kbps', '173240', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       2760    0.0
['192kbps', '171088', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       4912    0.0
['192kbps', '173520', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       2480    0.0
['192kbps', '168808', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       7192    0.0
['192kbps', '169104', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       6896    0.0
['192kbps', '172800', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       3200    0.0
['192kbps', '168752', 0]    [0, 0, 0, 0, 0, 0, 0]         176000       7248    0.0
